user,CPU1 Temp,CPU2 Temp,Inlet Temp,Memory usage,Fan1 speed,Fan2 speed,Fan3 speed,Fan4 speed,Power consumption
esowell,32,25,0,11.23,-2147483648,-2147483648,-2147483648,-2147483648,68
esowell,43,31,16,7.51,10640,10710,10640,10500,70
esowell,34,28,11,12.03,10710,10710,10710,10710,70.5
esowell,39,27,9,6.24,7910,7910,7910,7910,65.5
esowell,37,31,10,10.01,8960,8960,8960,8960,68
esowell,47,35,13,6.44,6720,6720,6720,6790,69
esowell,39,31,12,16.04,8960,9100,9100,8960,71
esowell,42,33,10,7.27,7630,7630,7630,7700,67.5
esowell,35,28,9,7.56,8680,8540,8680,8680,72.5
esowell,36,29,9,8.77,9870,9870,9870,10010,73.5
esowell,33,26,0,8.17,0,0,0,0,69.5
esowell,36,28,10,7.39,9450,9450,9450,9450,70.5
esowell,63,53,11,9.95,6300,6300,6300,6300,97
esowell,35,26,11,9.22,10500,10500,10500,10500,69.5
esowell,38,31,9,26.69,10220,10220,10220,10220,84
esowell,52,36,10,8.97,8960,9170,8960,8960,93
esowell,39,28,11,7.6,8680,8750,8680,8750,68
esowell,36,31,10,6.94,8120,8050,8120,8120,65.5
esowell,42,40,12,18.05,8260,8260,8120,8260,71
esowell,38,26,9,6.31,9170,9170,9170,9170,71.5
esowell,34,31,9,8.26,8960,8890,8960,8960,65.5
esowell,41,34,16,6.55,10010,10080,10220,10080,68.5
esowell,32,19,0,5.64,-2147483648,-2147483648,-2147483648,-2147483648,55.5
esowell,32,22,9,8.45,8540,8540,8540,8680,55
esowell,38,32,11,6.4,9590,9450,9450,9450,66
esowell,43,33,11,23.92,8540,8680,8540,8750,77
esowell,42,34,9,24.77,8750,8680,8750,8680,82.5
esowell,38,30,9,14.74,8890,8890,8960,8960,77
esowell,50,35,9,14.09,5530,5530,5670,5530,71
esowell,47,37,13,25.57,7840,7910,7910,7910,81.5
esowell,40,31,9,23.5,8540,8540,8540,8540,75.5
esowell,39,37,13,30.58,10920,10920,10920,10920,79.5
esowell,39,30,9,6.92,9310,9170,9310,9170,69
esowell,39,31,10,24.17,9170,9170,9170,9170,81.5
esowell,34,25,10,4.91,9170,9170,9170,9170,67.5
esowell,35,27,0,8.1,-2147483648,-2147483648,-2147483648,-2147483648,67.5
esowell,54,44,13,23.55,6580,6580,6580,6720,80
esowell,36,37,9,31.19,9100,9170,9170,9170,79.5
esowell,43,36,9,25.19,8330,8470,8330,8470,75
esowell,36,30,11,25.65,10710,10710,10710,10710,76.5
esowell,35,30,10,28.02,10500,10430,10500,10430,76
esowell,51,37,9,7.52,5880,5880,5670,5880,67
esowell,34,27,11,10.47,9450,9450,9450,9450,67
esowell,42,32,12,6.55,9380,9380,9380,9380,69
esowell,45,35,9,7.24,5880,5670,5950,5530,69
esowell,43,33,13,6.84,6720,6720,6580,6720,70
esowell,40,33,9,23.8,8470,8540,8540,8540,74
esowell,30,20,0,5.11,0,0,0,0,59.5
esowell,43,34,10,34.49,8260,8260,8120,8120,76
esowell,47,39,11,22.74,6300,6160,6300,6160,79
esowell,42,35,11,28.22,8120,8120,8120,8120,78
esowell,38,32,10,25.94,8540,8750,8680,8540,79
esowell,40,35,10,12.62,7490,7490,7490,7490,66.5
esowell,65,46,13,24.73,6720,6720,6720,6790,79
esowell,40,29,9,7.84,9170,9170,9100,9170,70
esowell,35,28,9,15.76,9870,9870,9870,10010,79.5
esowell,36,31,14,6.37,10500,10500,10500,10500,65.5
esowell,39,29,11,6.68,9380,9450,9450,9380,68.5
esowell,39,30,14,11.75,9170,9170,9310,9310,71.5
esowell,35,26,12,8.75,8540,8540,8540,8540,65
esowell,45,35,11,17.21,6300,6300,6300,6160,68.5
esowell,33,30,14,8.26,12040,12040,12040,11970,72
esowell,36,28,10,7.31,9170,9170,9170,9170,69.5
esowell,43,36,17,6.27,8680,8750,8750,8680,73.5
esowell,33,24,9,11.11,12460,12180,12390,12250,70
esowell,38,31,10,11.15,8960,8890,8750,8960,70
esowell,38,28,10,9.55,9310,9170,9170,9310,72.5
esowell,46,36,15,50.75,7070,7210,7070,7070,69.5
esowell,36,28,10,10.15,9310,9170,9310,9100,70.5
esowell,36,28,9,15.48,9450,9450,9590,9590,70
esowell,40,36,13,7.47,8470,8470,8470,8330,73
esowell,36,27,16,6,10080,10080,10080,10010,55
esowell,45,34,9,15.39,5530,5530,5670,5670,68
esowell,38,31,12,9.46,7910,7910,7910,7910,71.5
esowell,38,27,10,33.82,8960,8960,8960,8960,67
esowell,37,32,11,7.82,8120,8120,8120,8120,68.5
esowell,39,35,10,11.59,8260,8260,8260,8260,72
esowell,43,33,13,6.72,7840,7910,7840,7910,73.5
esowell,34,27,9,8.23,10290,10290,10220,10220,69.5
esowell,43,35,10,6.7,8470,8470,8330,8330,69.5
esowell,46,31,10,11.06,7490,7490,7490,7490,68
esowell,35,30,9,18.69,10850,10850,10920,10850,73.5
esowell,43,31,12,11.41,7910,7910,7910,7910,72.5
esowell,37,32,9,9.16,8960,8890,8890,8890,73.5
esowell,37,28,9,5.5,9870,10010,10010,10010,70.5
esowell,37,31,10,6.11,9450,9310,9590,9310,66.5
esowell,36,28,9,7.05,9380,9380,9380,9450,67.5
esowell,43,32,10,5.84,8540,8540,8540,8540,74.5
esowell,38,30,10,8.06,8470,8470,8330,8330,66.5
esowell,0,0,0,7.33,0,0,0,0,
esowell,44,34,11,13.82,8540,8540,8540,8540,79.5
esowell,38,29,10,5.1,8540,8540,8680,8540,71.5
esowell,39,30,14,12.12,9590,9590,9660,9590,68.5
esowell,37,32,14,58.14,9590,9450,9590,9450,72.5
esowell,35,27,9,15.64,9800,9800,9660,9870,70
esowell,36,26,11,19.29,10500,10500,10500,10500,71.5
esowell,35,27,12,26.22,12460,12460,12460,12460,73
esowell,39,31,13,25.75,8680,8680,8540,8680,67
esowell,51,43,9,25.66,5880,5670,5880,5670,74
esowell,37,26,10,7.24,9170,9170,9170,9170,70
esowell,39,29,10,5.4,9170,9170,9170,9170,69
jenjense,40,32,9,27.28,9380,9450,9380,9450,86.5
jenjense,45,33,10,5.23,8890,8890,8890,8960,92.5
jenjense,63,53,11,9.95,6300,6300,6300,6300,97
jenjense,46,36,12,11.93,8540,8540,8540,8540,89.5
jenjense,52,36,10,8.97,8960,9170,8960,8960,93
jenjense,46,36,10,16.21,7490,7490,7490,7490,87
jenjense,41,34,13,34.55,8680,8680,8680,8680,72
jenjense,40,36,13,7.47,8470,8470,8470,8330,73
jenjense,38,28,10,9.55,9310,9170,9170,9310,72.5
jenjense,43,31,12,11.41,7910,7910,7910,7910,72.5
jenjense,33,30,14,8.26,12040,12040,12040,11970,72
jenjense,39,35,10,11.59,8260,8260,8260,8260,72
jenjense,37,32,9,9.16,8960,8890,8890,8890,73.5
jenjense,47,36,17,26.17,8680,8750,8680,8750,91
jenjense,44,38,12,8.84,9170,9170,9100,9310,84
jenjense,62,49,9,15.53,5670,5740,5670,5880,83
jenjense,42,40,12,18.05,8260,8260,8120,8260,71
ipandey,75,54,11,36.59,8540,8540,8540,8540,167.5
ipandey,75,58,13,42.26,8680,8680,8540,8750,159.5
ipandey,57,48,0,49.34,-2147483648,-2147483648,-2147483648,-2147483648,157
ipandey,76,50,10,37.88,8890,8890,8890,8960,160
ipandey,82,51,14,35.24,10500,10500,10500,10500,155
ipandey,65,47,10,3.95,8120,8050,8120,8120,114.5
ipandey,80,60,10,48.06,9450,9380,9380,9590,164.5
ipandey,85,52,16,46.97,10080,10080,10220,10080,164
fmolajaf,65,49,14,31.56,12040,12040,12040,12040,164
fmolajaf,59,45,13,31.08,10920,10920,10920,10920,155
fmolajaf,56,48,9,32.44,10710,9660,10710,9870,154.5
fmolajaf,68,53,9,31.13,9450,9450,9380,9450,171.5
fmolajaf,77,48,10,32.19,9450,8960,9450,9100,157
fmolajaf,75,61,15,51.27,8540,8540,8680,8680,162.5
fmolajaf,69,50,16,38.48,11130,11130,11130,11130,160
fmolajaf,78,57,9,33.26,8960,9100,8890,8960,174.5
fmolajaf,81,62,17,39.08,9310,9380,9380,9380,170.5
fmolajaf,63,52,10,34.07,9450,9310,9590,9310,168
fmolajaf,74,61,10,32.3,9310,9450,9310,9450,155
fmolajaf,73,46,10,38.31,10430,10430,10430,10430,159
fmolajaf,75,60,10,38.95,9450,9100,9450,9100,164
fmolajaf,76,54,10,34.94,8680,8680,8540,8680,169.5
fmolajaf,82,50,9,39.86,9870,9870,9870,9800,170.5
fmolajaf,76,71,9,34.53,10010,10080,10080,10080,158.5
fmolajaf,80,48,9,31.63,10290,10290,10290,10220,169
nwijaya,40,29,10,3.51,8260,8260,8120,8260,70.5
nwijaya,37,32,10,3.38,9170,9170,9170,9170,72
nwijaya,50,39,11,5,6300,6300,6300,6300,74.5
nwijaya,37,31,9,9.78,9310,9310,9380,9310,66
nwijaya,45,36,15,3.2,8890,8890,8960,8890,72
nwijaya,35,25,9,7.78,10850,10850,10920,10850,70
lediaz,67,40,9,16.3,9590,9590,9450,9590,129
lediaz,69,55,15,18.41,8890,8890,8960,8890,133
lediaz,43,33,11,16.69,5740,5740,5740,5740,60.5
lediaz,68,48,10,19.29,8680,8750,8680,8680,133.5
lediaz,67,39,9,18.87,9380,9310,9310,9310,127.5
lediaz,58,56,12,24.91,9450,9380,9380,9380,135.5
juandomi,45,59,9,22.59,8680,8540,8680,8540,119.5
juandomi,75,56,10,9.37,8680,8750,8540,8750,165
juandomi,57,51,11,9.39,9590,9450,9590,9590,119.5
juandomi,61,54,11,11.78,8540,8540,8540,8540,164
wan39502,66,59,9,9.61,9590,9450,9590,9590,165.5
wan39502,63,49,9,5.4,9170,9170,9170,9170,162
wan39502,66,57,11,9.74,8050,8120,8050,8050,160
wan39502,72,50,11,7.32,9310,9450,9310,9450,158
daray,41,34,13,34.55,8680,8680,8680,8680,72
qiu25856,41,34,13,34.55,8680,8680,8680,8680,72
tobollin,47,36,17,26.17,8680,8750,8680,8750,91
abkenyon,47,36,17,26.17,8680,8750,8680,8750,91
johruska,62,49,9,15.53,5670,5740,5670,5880,83
johruska,42,32,9,49.89,9170,9170,9310,9170,81
johruska,40,32,9,27.28,9380,9450,9380,9450,86.5
johruska,44,34,12,41.28,7910,7910,7840,7910,83
johruska,41,34,13,34.55,8680,8680,8680,8680,72
johruska,47,36,17,26.17,8680,8750,8680,8750,91
johruska,44,38,12,8.84,9170,9170,9100,9310,84
johruska,38,31,9,26.69,10220,10220,10220,10220,84
johruska,37,29,11,17.96,9450,9450,9450,9450,71.5
johruska,41,29,9,18.14,8680,8540,8540,8540,73.5
johruska,44,34,11,13.82,8540,8540,8540,8540,79.5
johruska,51,43,9,25.66,5880,5670,5880,5670,74
johruska,35,27,12,26.22,12460,12460,12460,12460,73
johruska,55,40,9,23,5530,5530,5530,5670,76.5
johruska,47,38,13,19.18,7840,7910,7910,7910,76
johruska,43,33,10,23.72,8540,8540,8680,8540,78.5
johruska,39,30,14,11.75,9170,9170,9310,9310,71.5
johruska,35,30,9,18.69,10850,10850,10920,10850,73.5
johruska,0,33,11,22.85,9660,9660,9450,9450,79
johruska,34,28,14,24.4,12040,12040,12180,11970,77.5
johruska,36,30,11,25.65,10710,10710,10710,10710,76.5
johruska,36,37,9,31.19,9100,9170,9170,9170,79.5
johruska,39,31,10,24.17,9170,9170,9170,9170,81.5
johruska,40,31,9,23.5,8540,8540,8540,8540,75.5
johruska,35,30,10,28.02,10500,10430,10500,10430,76
johruska,47,37,13,25.57,7840,7910,7910,7910,81.5
johruska,54,44,13,23.55,6580,6580,6580,6720,80
johruska,43,36,9,25.19,8330,8470,8330,8470,75
johruska,42,34,9,24.77,8750,8680,8750,8680,82.5
johruska,42,35,11,28.22,8120,8120,8120,8120,78
johruska,38,32,10,25.94,8540,8750,8680,8540,79
johruska,43,34,10,34.49,8260,8260,8120,8120,76
johruska,43,33,11,23.92,8540,8680,8540,8750,77
johruska,39,37,13,30.58,10920,10920,10920,10920,79.5
johruska,40,33,9,23.8,8470,8540,8540,8540,74
johruska,38,30,9,14.74,8890,8890,8960,8960,77
johruska,47,39,11,22.74,6300,6160,6300,6160,79
johruska,65,46,13,24.73,6720,6720,6720,6790,79
johruska,35,28,9,15.76,9870,9870,9870,10010,79.5
akitazum,36,28,10,4.42,8750,8680,8750,8750,63
war94577,72,55,9,14.18,8120,8120,8050,8120,147
war94577,80,50,10,9.87,9310,9380,9380,9380,154.5
war94577,70,41,10,9.15,9170,9170,9170,9170,127
emilwrig,40,28,9,6.66,8470,8470,8470,8470,70
emilwrig,43,37,10,12.73,8540,8680,8540,8540,81
emilwrig,45,33,10,5.23,8890,8890,8890,8960,92.5
twixtrom,43,37,10,12.73,8540,8680,8540,8540,81
erivasqu,40,28,9,6.66,8470,8470,8470,8470,70
jagkaur,54,38,9,17.52,8960,8890,8960,8890,110.5
jagkaur,65,50,9,22.06,9590,9590,9450,9450,157
jagkaur,54,40,11,3.17,8890,8890,8890,8960,110.5
jagkaur,54,41,11,9.89,8680,8750,8750,8680,109
jagkaur,44,37,0,4.2,0,0,0,0,102
jagkaur,58,48,11,10.39,8540,8540,8540,8540,113
jagkaur,46,36,9,10.32,8750,8680,8680,8680,109.5
jagkaur,42,37,9,22.07,9380,9310,9310,9310,103.5
jagkaur,43,37,11,3.54,9450,9450,9450,9450,104.5
jagkaur,53,42,11,11.47,8680,8540,8680,8540,107.5
jagkaur,67,55,15,26.68,7070,7210,7210,7210,108.5
jagkaur,55,44,9,2.58,9170,9170,9170,9170,107
jagkaur,65,47,10,3.95,8120,8050,8120,8120,114.5
jagkaur,43,35,9,2.81,10220,10290,10290,10290,110
jagkaur,69,50,9,18.79,8890,8890,8890,8890,168
svaca,40,28,9,6.66,8470,8470,8470,8470,70
bjayee,43,35,9,2.81,10220,10290,10290,10290,110
bjayee,51,41,17,5.28,9310,9310,9380,9380,109
nramanat,40,28,9,6.66,8470,8470,8470,8470,70
kafroz,80,52,10,8,9170,9170,9170,9170,161
kafroz,79,47,9,6.26,9380,9310,9310,9380,147
kafroz,82,44,9,18.5,9450,9450,9590,9450,160.5
kafroz,75,59,11,4.29,8540,8540,8540,8540,154
kafroz,74,49,10,22.58,10500,10430,10430,10430,157
bdankesr,75,54,10,16.91,9170,9170,9170,9170,155
bdankesr,80,52,10,8,9170,9170,9170,9170,161
bdankesr,79,47,9,6.26,9380,9310,9310,9380,147
bdankesr,82,44,9,18.5,9450,9450,9590,9450,160.5
bdankesr,75,59,11,4.29,8540,8540,8540,8540,154
bdankesr,74,49,10,22.58,10500,10430,10430,10430,157
janfisch,75,50,9,25.74,8750,8750,8680,8680,167
edgardga,63,46,10,11.33,9170,9310,9170,9170,145
edgardga,69,50,9,18.79,8890,8890,8890,8890,168
rmanser,79,54,9,19.36,9170,9170,9170,9170,163
rmanser,75,50,9,25.74,8750,8750,8680,8680,167
rmanser,69,50,9,18.79,8890,8890,8890,8890,168
rmanser,78,58,9,17.93,8960,8960,8960,8960,164.5
rmanser,81,50,9,24.47,9380,9450,9450,9450,161.5
rmanser,77,53,11,36.61,9450,9450,9450,9450,163
rmanser,68,52,10,21.86,9310,9310,9310,9170,155
rmanser,82,55,14,18.8,9590,9450,9590,9450,168
rmanser,79,50,9,19.63,9310,9170,9310,9170,165
rmanser,77,51,16,25.15,11130,11130,11130,11130,165.5
rmanser,80,50,9,19.84,9380,9450,9450,9450,157.5
rmanser,68,54,9,18.84,10220,10220,10290,10220,166
rmanser,79,73,9,26.5,9380,9450,9450,9450,164
rmanser,59,45,10,17.82,10430,10430,10290,10430,161.5
rmanser,73,52,9,18.01,9170,9170,9310,9170,162.5
rmanser,70,51,9,21.47,9310,9310,9310,9310,169
rmanser,76,52,9,20.67,8890,8890,8890,8960,163
rmanser,80,48,9,18.17,9310,9310,9310,9310,159
rmanser,79,63,9,18.83,9170,9170,9170,9170,163
rmanser,77,55,9,18.37,8960,8890,8960,8890,165.5
rmanser,80,58,17,17.5,9310,9380,9380,9450,163.5
rmanser,80,58,9,21.23,9170,9170,9170,9170,163
rmanser,85,51,9,19.8,9800,9800,9660,9800,176
rmanser,75,53,10,28.6,9170,9310,9170,9170,164
rmanser,76,57,10,18.16,8890,8960,8890,8890,166
rmanser,77,59,14,19.51,9660,9590,9590,9450,169.5
rmanser,70,54,10,18.72,8540,8680,8540,8540,167.5
rmanser,70,51,14,19.76,10500,10430,10500,10500,163.5
rmanser,74,52,11,21.48,8960,8960,8960,8960,164
rmanser,79,59,14,21.59,9310,9310,9310,9310,166.5
rmanser,81,52,9,22.18,9450,9380,9380,9450,164
rmanser,75,52,9,25.53,8470,8540,8540,8540,155.5
rmanser,74,60,9,20,8680,8540,8540,8540,167
rmanser,89,44,14,32.38,12040,12040,12040,11970,158
rmanser,81,51,11,19.57,9450,9450,9450,9450,165
rmanser,73,56,17,57.38,8680,8750,8750,8750,171.5
rmanser,79,54,9,18.34,9170,9170,9310,9170,164.5
rmanser,76,51,15,20.07,8960,8890,8960,8960,158.5
rmanser,70,43,9,41.15,10010,10080,10080,10080,164
rmanser,68,50,10,20.39,8540,8750,8750,8750,161.5
rmanser,82,51,9,56.7,9450,9450,9450,9450,172
rmanser,57,44,9,18.19,10290,10290,10290,10220,165
rmanser,79,47,9,17.95,9170,9170,9170,9170,156
rmanser,76,63,9,18.59,8960,8890,8960,8960,161.5
rmanser,76,59,10,19.61,8750,8750,8750,8750,162
rmanser,78,74,11,18.86,9590,9450,9590,9590,169.5
rmanser,78,62,10,19.47,9310,9170,9310,9170,166
rmanser,80,54,10,23.06,9170,9170,9170,9310,166.5
rmanser,72,48,9,22.94,9170,9170,9100,9170,162
rmanser,80,48,12,17.85,9380,9380,9380,9380,164.5
rmanser,75,51,10,41.91,8540,8680,8540,8680,163
rmanser,87,53,9,19.06,12390,12390,12250,12460,165
rmanser,81,54,9,19.58,9310,9310,9310,9310,160
rmanser,75,54,10,16.91,9170,9170,9170,9170,155
rmanser,65,50,9,22.06,9590,9590,9450,9450,157
rmanser,76,50,10,37.88,8890,8890,8890,8960,160
rmanser,67,54,9,3.92,9170,9170,9170,9170,143.5
rmanser,63,46,10,11.33,9170,9310,9170,9170,145
rmanser,44,37,0,4.2,0,0,0,0,102
rafiisla,82,72,9,8.23,9450,9450,9450,9450,158.5
rafiisla,85,51,9,8.09,9870,10010,10010,10010,159
rafiisla,78,60,12,5.91,9170,9170,9170,9170,155
rafiisla,75,66,9,19.36,9380,9380,9310,9380,159.5
rafiisla,77,57,15,6.73,8890,8890,8890,8890,156
rafiisla,85,65,9,7.56,10850,10850,10920,10850,160
rafiisla,83,55,12,4.84,9590,9450,9590,9590,154.5
rafiisla,66,52,9,11.58,12390,12390,12250,12390,155.5
rafiisla,75,65,9,5.38,9660,9870,9800,9800,158
rafiisla,69,53,9,3.72,10220,10290,10290,10220,155
adegbalo,57,47,11,4.83,10430,10500,10640,10500,142
adegbalo,63,59,0,27.64,-2147483648,-2147483648,-2147483648,-2147483648,150
adegbalo,81,49,11,4.6,9450,9450,9450,9450,151
adegbalo,71,86,16,5.38,11130,11130,11130,11130,152.5
adegbalo,63,46,10,11.33,9310,9310,9310,9170,144.5
adegbalo,66,54,9,3.92,9100,9170,9310,9170,143
adegbalo,80,47,9,6.26,9380,9310,9310,9310,147
adegbalo,75,59,11,4.29,8540,8680,8680,8680,153.5
adegbalo,77,48,9,7.09,8960,8890,8960,8960,142.5
adegbalo,63,47,8,6.27,8540,8540,8540,8540,141.5
adegbalo,51,42,9,5.61,10850,10850,10920,10850,143
adegbalo,67,52,9,5.39,9590,9660,9450,9660,147.5
adegbalo,79,52,10,3.3,9170,9170,9170,9170,147.5
adegbalo,65,49,10,16.81,8890,8960,8890,8890,148.5
adegbalo,69,58,12,4.16,8540,8540,8540,8470,144.5
adegbalo,72,53,10,4.98,8260,8120,8120,8260,139.5
adegbalo,86,42,12,5.68,12460,12460,12460,12460,157
adegbalo,77,47,15,8.17,8890,8890,8890,8890,145.5
adegbalo,86,63,9,6.37,10010,10080,10080,10080,150.5
adegbalo,64,47,9,25.85,8470,8330,8470,8330,142.5
qinyuan,43,40,12,12.74,8540,8680,8540,8540,81.5
qinyuan,40,32,9,27.3,9380,9450,9450,9450,86
qinyuan,38,33,9,26.95,10290,10290,10290,10220,82.5
qinyuan,45,35,10,10.52,7630,7630,7630,7630,81
qinyuan,54,42,9,6.62,5530,5530,5670,5670,77.5
qinyuan,62,51,9,15.6,5880,5880,5950,5950,83
qinyuan,47,37,17,26.17,8680,8750,8750,8750,90.5
qinyuan,44,38,12,9,9170,9310,9170,9170,84.5
hge,69,55,9,64.5,10290,10290,10290,10220,150.5
hge,70,48,9,65.63,8960,8890,8960,8890,133.5
hge,67,48,9,66.74,8120,8050,8050,8050,129.5
hge,72,43,12,65.43,9800,9800,9800,9800,151
hge,80,44,11,66.39,9590,9590,9450,9590,132
hge,57,47,11,64.75,10640,10500,10500,10500,151
hge,75,54,10,16.91,9310,9310,9170,9170,158
hge,79,52,10,8,9310,9310,9310,9170,159.5
hge,82,44,9,18.55,9590,9590,9590,9590,165
hge,75,49,11,22.76,10640,10500,10500,10640,162.5
jkorstia,36,28,11,9.06,9380,9450,9450,9380,67
jkorstia,54,42,9,6.62,5530,5530,5670,5670,77.5
ddocimo,64,44,0,55.52,0,0,0,0,164.5
ddocimo,57,45,11,49.04,9450,9450,9450,9450,146
ddocimo,71,52,11,46.36,8120,8050,8120,8120,151.5
ddocimo,71,55,13,52.28,7840,7910,7840,7840,151
nayshah,46,35,12,16.61,12460,12460,12460,12460,121.5
nayshah,53,46,9,4.98,10290,10290,10290,10220,127
nayshah,63,39,9,6.7,10010,10080,10080,10080,130.5
nayshah,65,48,12,5.15,9800,9800,9800,9660,133.5
nayshah,66,52,10,4.11,8050,8120,8050,8050,126
nayshah,58,48,9,4.01,9450,9660,9450,9590,131.5
nayshah,72,47,10,14.67,8120,8120,8120,8120,138.5
nayshah,43,36,11,3.87,5740,5740,5740,5740,61.5
nayshah,74,48,12,5.75,8540,8680,8540,8540,132.5
nayshah,66,45,10,4.81,9310,9310,9310,9310,129
nayshah,57,42,10,3.45,9310,9310,9310,9170,129
nayshah,53,40,9,2.65,8960,8890,8960,8890,125.5
nayshah,72,47,9,9.46,8470,8330,8330,8330,126.5
nayshah,58,54,10,9.59,8890,8890,8960,8890,128.5
nayshah,73,46,11,3.76,8260,8260,8120,8260,133.5
nayshah,58,41,0,14.02,0,0,0,0,134
nayshah,71,53,9,5.16,7910,7910,7840,7910,128.5
nayshah,44,34,11,4.72,5740,5740,5740,5740,63.5
nayshah,59,43,14,3.89,10920,10710,10850,10710,132
nayshah,66,43,8,4.3,8960,8960,8960,8960,129
nayshah,73,50,10,4.74,8260,8260,8120,8260,128
nayshah,71,56,11,6.41,8120,8050,8050,8120,134
nayshah,53,43,9,7.01,8330,8540,8470,8540,124.5
nayshah,69,51,15,12.65,8890,8750,8890,8890,134
nayshah,74,47,9,6.66,8470,8470,8470,8470,132
nayshah,65,50,9,4.51,8470,8330,8470,8330,129.5
nayshah,58,59,14,12.39,8890,8890,8890,8890,128.5
nayshah,0,51,14,5.7,8890,8890,8890,8890,137.5
nayshah,51,45,9,6.21,9310,9310,9310,9310,126
nayshah,62,45,15,8.21,9450,8680,9380,8750,127
nayshah,59,41,9,20.63,9450,9450,9450,9450,131
nayshah,65,48,11,20.92,8890,8890,8890,8960,135.5
nayshah,75,54,17,4.9,8680,8750,8750,8680,137.5
nayshah,62,51,15,4.34,8890,8890,8890,8890,127
nayshah,69,45,10,20.58,8330,8960,8470,8960,130.5
nayshah,0,0,0,4.02,0,0,0,0,126.5
nayshah,59,47,9,4.63,8470,8330,8470,8470,123.5
nayshah,67,56,11,3.81,10500,10500,10640,10500,135
nayshah,67,50,15,4.53,8750,8750,8750,8750,135.5
nayshah,62,49,10,4.54,8680,8680,8680,8680,138
nayshah,65,45,10,6.91,8260,8260,8260,8260,130
nayshah,70,45,12,32.04,9170,9170,9170,9170,138
nayshah,78,53,10,4.51,8960,8960,8960,9170,135
nayshah,74,47,9,4.66,8470,8330,8470,8470,136
nayshah,60,43,9,4.3,8960,8890,8890,8890,134
nayshah,71,46,10,13.37,8890,8890,8890,8890,139.5
nayshah,71,50,14,7.9,8890,8890,8890,8890,132
nayshah,62,49,10,11.13,9310,9310,9380,9310,133.5
nayshah,67,48,9,4.49,8050,8050,8120,8120,129.5
nayshah,72,46,11,4.6,8120,8120,8120,8120,126.5
nayshah,73,52,13,5.47,8330,8470,8330,8330,133.5
nayshah,64,48,9,5.41,8960,8890,8960,8960,130.5
nayshah,62,48,9,3.95,9660,8960,9660,8890,130.5
nayshah,52,38,11,4.12,10500,10500,10500,10500,129
nayshah,63,51,9,5.37,9170,9170,9170,9170,130
nayshah,50,40,12,5.21,9800,9800,9800,9800,122
nayshah,68,53,9,4.21,8540,8540,8540,8540,128
nayshah,72,53,9,11.13,8120,8120,8120,8050,135.5
nayshah,81,47,11,4.71,9380,9450,9450,9380,135
nayshah,73,49,10,18.84,8470,8470,8330,8330,131.5
fazhussa,55,59,9,29.96,10290,10290,10290,10220,158
fazhussa,86,61,9,19.31,10290,10290,10290,10220,165
fazhussa,66,52,9,13.56,8680,8540,8680,8470,162.5
fazhussa,77,57,11,13.31,8960,9100,9100,9100,168
fazhussa,68,51,9,15.14,9310,9170,9310,9170,162.5
fazhussa,74,50,8,14.19,8540,8540,8540,8540,157.5
fazhussa,78,50,10,20.51,9170,9170,9170,9170,163.5
fazhussa,75,55,10,14.7,9310,9170,9310,9310,160.5
fazhussa,78,54,9,12.53,8890,8960,8890,8960,161.5
fazhussa,72,54,9,13.92,8120,8120,8050,8120,162.5
fazhussa,72,53,11,13.34,9450,9450,9590,9590,166.5
fazhussa,84,61,12,14.22,9800,9800,9800,9660,163.5
fazhussa,77,52,10,14.5,8890,8960,8890,8890,163.5
fazhussa,48,43,9,7.84,9170,9170,9170,9170,110
fazhussa,71,49,10,14.24,10430,10430,10430,10430,162.5
fazhussa,76,53,9,13.51,9310,9310,9310,9310,164.5
fazhussa,77,55,10,17.8,8890,8890,8960,8890,158.5
fazhussa,83,48,11,31.06,9590,9590,9590,9590,161.5
fazhussa,72,52,13,32.59,9380,9380,9380,9380,162.5
fazhussa,75,55,11,14.49,8750,8750,8680,8750,159.5
fazhussa,0,0,0,12.54,0,0,0,0,
fazhussa,78,51,10,14.2,8960,8960,8960,8960,162.5
fazhussa,78,50,10,15.16,9170,9100,9100,9170,159
fazhussa,74,56,12,16.84,8540,8540,8680,8540,163
fazhussa,68,49,11,13.22,9450,9450,9450,9450,156.5
fazhussa,71,53,10,14.47,9170,9310,9310,9170,165
fazhussa,80,54,10,14.74,9310,9310,9310,9310,167
fazhussa,80,53,11,14.38,9380,9380,9380,9450,165.5
fazhussa,75,55,8,13.06,9310,8960,9310,8960,164
mdmia,40,32,9,27.3,9380,9450,9450,9450,86
mdmia,40,36,13,34.55,8680,8680,8680,8750,71.5
shahrahm,75,43,9,5.95,8680,8680,8680,8680,132.5
shahrahm,76,57,9,5.6,9660,8960,9170,8890,145.5
shahrahm,65,53,9,9.73,8120,8050,8050,8120,131
shahrahm,75,55,12,57.5,8680,8540,8680,8680,146
shahrahm,66,48,10,4.24,8960,8960,8960,8960,140
shahrahm,72,50,9,5.9,8120,8050,8120,8050,141
shahrahm,49,38,11,5.62,5740,5740,5740,5740,70.5
shahrahm,62,48,16,7.49,11130,11130,11130,11130,132
shahrahm,69,54,10,4.46,7490,7490,7420,7490,134
shahrahm,65,76,10,6.01,8750,8750,8750,8750,132.5
stalukde,63,44,9,4.01,10290,10290,10290,10290,128
stalukde,47,39,9,8.36,9450,9590,9450,9450,122.5
stalukde,55,43,10,18.23,8260,8260,8120,8260,126.5
